Customer_ID,Customer_Name,City,Age,Gender
C01328,Customer_1328,Delhi,42,Female
C01329,Customer_1329,Delhi,24,Female
C01330,Customer_1330,Kolkata,69,Female
C01331,Customer_1331,Delhi,23,Male
C01332,Customer_1332,Chennai,41,Female
C01333,Customer_1333,Kolkata,50,Male
C01334,Customer_1334,Mumbai,66,Male
C01335,Customer_1335,Mumbai,46,Female
C01336,Customer_1336,Pune,60,Female
C01337,Customer_1337,Pune,39,Female
C01338,Customer_1338,Delhi,43,Female
C01339,Customer_1339,Kolkata,45,Female
C01340,Customer_1340,Kolkata,67,Male
C01341,Customer_1341,Chennai,38,Female
C01342,Customer_1342,Delhi,66,Female
C01343,Customer_1343,Chennai,24,Female
C01344,Customer_1344,Coimbatore,34,Male
C01345,Customer_1345,Delhi,37,Female
C01346,Customer_1346,Bangalore,58,Male
C01347,Customer_1347,Bangalore,66,Female
C01348,Customer_1348,Hyderabad,37,Female
C01349,Customer_1349,Delhi,39,Male
C01350,Customer_1350,Kolkata,45,Female
C01351,Customer_1351,Pune,57,Male
C01352,Customer_1352,Mumbai,66,Male
C01353,Customer_1353,Hyderabad,24,Male
C01354,Customer_1354,Pune,18,Female
C01355,Customer_1355,Bangalore,49,Female
C01356,Customer_1356,Delhi,30,Female
C01357,Customer_1357,Hyderabad,47,Male
C01358,Customer_1358,Delhi,40,Female
C01359,Customer_1359,Bangalore,68,Male
C01360,Customer_1360,Hyderabad,36,Female
C01361,Customer_1361,Bangalore,49,Male
C01362,Customer_1362,Chennai,47,Male
C01363,Customer_1363,Bangalore,46,Male
C01364,Customer_1364,Kolkata,66,Female
C01365,Customer_1365,Kolkata,62,Male
C01366,Customer_1366,Delhi,46,Male
C01367,Customer_1367,Mumbai,47,Male
C01368,Customer_1368,Bangalore,33,Male
C01369,Customer_1369,Pune,57,Male
C01370,Customer_1370,Kolkata,36,Male
C01371,Customer_1371,Coimbatore,35,Female
C01372,Customer_1372,Mumbai,18,Female
C01373,Customer_1373,Chennai,31,Male
C01374,Customer_1374,Hyderabad,68,Female
C01375,Customer_1375,Hyderabad,64,Female
C01376,Customer_1376,Kolkata,67,Male
C01377,Customer_1377,Mumbai,19,Male
C01378,Customer_1378,Kolkata,45,Male
C01379,Customer_1379,Hyderabad,66,Female
C01380,Customer_1380,Coimbatore,67,Male
C01381,Customer_1381,Bangalore,47,Female
C01382,Customer_1382,Mumbai,55,Male
C01383,Customer_1383,Delhi,68,Female
C01384,Customer_1384,Bangalore,21,Male
C01385,Customer_1385,Bangalore,18,Male
C01386,Customer_1386,Bangalore,25,Female
C01387,Customer_1387,Delhi,46,Female
C01388,Customer_1388,Coimbatore,56,Female
C01389,Customer_1389,Chennai,20,Female
C01390,Customer_1390,Coimbatore,49,Female
C01391,Customer_1391,Coimbatore,27,Female
C01392,Customer_1392,Coimbatore,27,Male
C01393,Customer_1393,Pune,36,Female
C01394,Customer_1394,Kolkata,63,Male
C01395,Customer_1395,Hyderabad,51,Male
C01396,Customer_1396,Kolkata,50,Female
C01397,Customer_1397,Mumbai,40,Male
C01398,Customer_1398,Coimbatore,45,Female
C01399,Customer_1399,Chennai,49,Female
C01400,Customer_1400,Mumbai,67,Male
C01401,Customer_1401,Kolkata,24,Male
C01402,Customer_1402,Hyderabad,46,Female
C01403,Customer_1403,Delhi,25,Female
C01404,Customer_1404,Kolkata,18,Male
C01405,Customer_1405,Bangalore,20,Male
C01406,Customer_1406,Kolkata,41,Male
C01407,Customer_1407,Bangalore,40,Male
C01408,Customer_1408,Delhi,25,Female
C01409,Customer_1409,Kolkata,64,Female
C01410,Customer_1410,Chennai,54,Female
C01411,Customer_1411,Chennai,20,Female
C01412,Customer_1412,Mumbai,68,Male
C01413,Customer_1413,Delhi,50,Male
C01414,Customer_1414,Coimbatore,45,Female
C01415,Customer_1415,Chennai,64,Female
C01416,Customer_1416,Kolkata,25,Female
C01417,Customer_1417,Delhi,51,Female
C01418,Customer_1418,Hyderabad,52,Female
C01419,Customer_1419,Bangalore,49,Female
C01420,Customer_1420,Kolkata,41,Female
C01421,Customer_1421,Bangalore,31,Female
C01422,Customer_1422,Bangalore,49,Female
C01423,Customer_1423,Coimbatore,63,Male
C01424,Customer_1424,Delhi,60,Female
C01425,Customer_1425,Delhi,33,Male
C01426,Customer_1426,Mumbai,21,Male
C01427,Customer_1427,Bangalore,69,Female
C01428,Customer_1428,Mumbai,54,Female
C01429,Customer_1429,Coimbatore,38,Male
C01430,Customer_1430,Bangalore,31,Male
C01431,Customer_1431,Mumbai,48,Female
C01432,Customer_1432,Mumbai,65,Male
C01433,Customer_1433,Hyderabad,35,Female
C01434,Customer_1434,Mumbai,24,Female
C01435,Customer_1435,Delhi,27,Female
C01436,Customer_1436,Mumbai,24,Male
C01437,Customer_1437,Bangalore,50,Male
C01438,Customer_1438,Mumbai,40,Female
C01439,Customer_1439,Chennai,38,Male
C01440,Customer_1440,Pune,36,Male
C01441,Customer_1441,Bangalore,65,Male
C01442,Customer_1442,Chennai,36,Male
C01443,Customer_1443,Coimbatore,53,Male
C01444,Customer_1444,Bangalore,46,Male
C01445,Customer_1445,Delhi,35,Male
C01446,Customer_1446,Pune,19,Female
C01447,Customer_1447,Pune,18,Male
C01448,Customer_1448,Delhi,64,Male
C01449,Customer_1449,Pune,22,Male
C01450,Customer_1450,Delhi,37,Male
C01451,Customer_1451,Chennai,28,Male
C01452,Customer_1452,Coimbatore,59,Male
C01453,Customer_1453,Hyderabad,19,Male
C01454,Customer_1454,Bangalore,20,Male
C01455,Customer_1455,Delhi,40,Female
C01456,Customer_1456,Bangalore,29,Male
C01457,Customer_1457,Coimbatore,37,Male
C01458,Customer_1458,Chennai,22,Male
C01459,Customer_1459,Hyderabad,54,Male
C01460,Customer_1460,Coimbatore,55,Female
C01461,Customer_1461,Chennai,47,Female
C01462,Customer_1462,Pune,26,Female
C01463,Customer_1463,Bangalore,51,Female
C01464,Customer_1464,Kolkata,61,Female
C01465,Customer_1465,Hyderabad,52,Female
C01466,Customer_1466,Pune,69,Female
C01467,Customer_1467,Coimbatore,39,Female
C01468,Customer_1468,Hyderabad,61,Female
C01469,Customer_1469,Pune,41,Female
C01470,Customer_1470,Chennai,34,Female
C01471,Customer_1471,Delhi,27,Female
C01472,Customer_1472,Bangalore,47,Female
C01473,Customer_1473,Mumbai,63,Female
C01474,Customer_1474,Mumbai,40,Female
C01475,Customer_1475,Chennai,49,Female
C01476,Customer_1476,Coimbatore,34,Male
C01477,Customer_1477,Bangalore,67,Female
C01478,Customer_1478,Coimbatore,68,Male
C01479,Customer_1479,Bangalore,34,Female
C01480,Customer_1480,Chennai,31,Female
C01481,Customer_1481,Bangalore,26,Male
C01482,Customer_1482,Delhi,57,Female
C01483,Customer_1483,Coimbatore,19,Male
C01484,Customer_1484,Chennai,62,Male
C01485,Customer_1485,Delhi,42,Male
C01486,Customer_1486,Bangalore,56,Female
C01487,Customer_1487,Chennai,26,Female
C01488,Customer_1488,Bangalore,39,Female
C01489,Customer_1489,Coimbatore,60,Male
C01490,Customer_1490,Chennai,63,Male
C01491,Customer_1491,Bangalore,21,Female
C01492,Customer_1492,Coimbatore,43,Female
C01493,Customer_1493,Delhi,46,Female
C01494,Customer_1494,Kolkata,62,Female
C01495,Customer_1495,Delhi,51,Female
C01496,Customer_1496,Bangalore,40,Male
C01497,Customer_1497,Chennai,54,Male
C01498,Customer_1498,Mumbai,28,Male
C01499,Customer_1499,Delhi,23,Female
C01500,Customer_1500,Delhi,35,Male
C01501,Customer_1501,Coimbatore,38,Male
C01502,Customer_1502,Pune,59,Male
C01503,Customer_1503,Mumbai,53,Male
C01504,Customer_1504,Bangalore,58,Male
C01505,Customer_1505,Kolkata,55,Female
C01506,Customer_1506,Chennai,51,Male
C01507,Customer_1507,Pune,34,Female
C01508,Customer_1508,Bangalore,54,Female
C01509,Customer_1509,Hyderabad,42,Female
C01510,Customer_1510,Kolkata,55,Female
C01511,Customer_1511,Delhi,29,Female
C01512,Customer_1512,Hyderabad,40,Male
C01513,Customer_1513,Delhi,59,Male
C01514,Customer_1514,Delhi,39,Female
C01515,Customer_1515,Hyderabad,38,Female
C01516,Customer_1516,Kolkata,44,Female
C01517,Customer_1517,Coimbatore,48,Male
C01518,Customer_1518,Hyderabad,23,Female
C01519,Customer_1519,Bangalore,44,Male
C01520,Customer_1520,Pune,57,Female
C01521,Customer_1521,Pune,51,Male
C01522,Customer_1522,Hyderabad,29,Female
C01523,Customer_1523,Bangalore,62,Male
C01524,Customer_1524,Coimbatore,24,Female
C01525,Customer_1525,Pune,27,Male
C01526,Customer_1526,Bangalore,62,Male
C01527,Customer_1527,Coimbatore,34,Male
C01528,Customer_1528,Bangalore,43,Male
C01529,Customer_1529,Delhi,38,Male
C01530,Customer_1530,Pune,45,Male
C01531,Customer_1531,Coimbatore,63,Male
C01532,Customer_1532,Pune,19,Female
C01533,Customer_1533,Delhi,60,Female
C01534,Customer_1534,Hyderabad,18,Female
C01535,Customer_1535,Delhi,68,Female
C01536,Customer_1536,Pune,53,Female
C01537,Customer_1537,Pune,68,Male
C01538,Customer_1538,Kolkata,43,Male
C01539,Customer_1539,Coimbatore,46,Male
C01540,Customer_1540,Hyderabad,38,Male
C01541,Customer_1541,Delhi,28,Male
C01542,Customer_1542,Coimbatore,57,Female
C01543,Customer_1543,Chennai,28,Female
C01544,Customer_1544,Coimbatore,53,Female
C01545,Customer_1545,Chennai,66,Female
C01546,Customer_1546,Hyderabad,56,Male
C01547,Customer_1547,Delhi,57,Male
C01548,Customer_1548,Delhi,52,Male
C01549,Customer_1549,Bangalore,51,Female
C01550,Customer_1550,Pune,64,Male
C01551,Customer_1551,Mumbai,41,Female
C01552,Customer_1552,Kolkata,39,Male
C01553,Customer_1553,Coimbatore,22,Male
C01554,Customer_1554,Hyderabad,50,Female
C01555,Customer_1555,Mumbai,53,Male
C01556,Customer_1556,Coimbatore,64,Male
C01557,Customer_1557,Mumbai,37,Female
C01558,Customer_1558,Hyderabad,36,Male
C01559,Customer_1559,Delhi,52,Female
C01560,Customer_1560,Hyderabad,69,Male
C01561,Customer_1561,Coimbatore,60,Male
C01562,Customer_1562,Mumbai,34,Male
C01563,Customer_1563,Pune,62,Male
C01564,Customer_1564,Kolkata,60,Male
C01565,Customer_1565,Kolkata,51,Male
C01566,Customer_1566,Pune,26,Male
C01567,Customer_1567,Pune,43,Male
C01568,Customer_1568,Delhi,19,Female
C01569,Customer_1569,Coimbatore,26,Female
C01570,Customer_1570,Chennai,26,Male
C01571,Customer_1571,Hyderabad,57,Male
C01572,Customer_1572,Kolkata,34,Female
C01573,Customer_1573,Pune,18,Male
C01574,Customer_1574,Hyderabad,42,Male
C01575,Customer_1575,Kolkata,60,Female
C01576,Customer_1576,Pune,57,Male
C01577,Customer_1577,Coimbatore,59,Male
C01578,Customer_1578,Kolkata,42,Female
C01579,Customer_1579,Delhi,56,Male
C01580,Customer_1580,Chennai,52,Male
C01581,Customer_1581,Chennai,20,Female
C01582,Customer_1582,Pune,67,Male
C01583,Customer_1583,Kolkata,54,Female
C01584,Customer_1584,Delhi,61,Male
C01585,Customer_1585,Bangalore,61,Male
C01586,Customer_1586,Hyderabad,68,Female
C01587,Customer_1587,Hyderabad,47,Female
C01588,Customer_1588,Mumbai,55,Male
C01589,Customer_1589,Delhi,51,Female
C01590,Customer_1590,Kolkata,29,Female
C01591,Customer_1591,Coimbatore,36,Male
C01592,Customer_1592,Coimbatore,54,Male
C01593,Customer_1593,Mumbai,61,Male
C01594,Customer_1594,Pune,66,Female
C01595,Customer_1595,Kolkata,34,Female
C01596,Customer_1596,Mumbai,27,Female
C01597,Customer_1597,Chennai,66,Female
C01598,Customer_1598,Hyderabad,64,Male
C01599,Customer_1599,Kolkata,29,Female
C01600,Customer_1600,Mumbai,33,Male
C01601,Customer_1601,Chennai,41,Female
C01602,Customer_1602,Delhi,36,Male
C01603,Customer_1603,Mumbai,25,Male
C01604,Customer_1604,Pune,48,Male
C01605,Customer_1605,Pune,38,Female
C01606,Customer_1606,Pune,34,Male
C01607,Customer_1607,Kolkata,40,Male
C01608,Customer_1608,Coimbatore,54,Female
C01609,Customer_1609,Coimbatore,33,Male
C01610,Customer_1610,Hyderabad,23,Female
C01611,Customer_1611,Mumbai,25,Female
C01612,Customer_1612,Delhi,42,Male
C01613,Customer_1613,Mumbai,35,Male
C01614,Customer_1614,Hyderabad,42,Female
C01615,Customer_1615,Chennai,29,Male
C01616,Customer_1616,Hyderabad,32,Female
C01617,Customer_1617,Pune,43,Female
C01618,Customer_1618,Kolkata,58,Female
C01619,Customer_1619,Chennai,62,Male
C01620,Customer_1620,Kolkata,43,Female
C01621,Customer_1621,Pune,64,Male
C01622,Customer_1622,Bangalore,49,Male
C01623,Customer_1623,Hyderabad,27,Male
C01624,Customer_1624,Hyderabad,33,Male
C01625,Customer_1625,Delhi,24,Female
C01626,Customer_1626,Mumbai,34,Male
C01627,Customer_1627,Chennai,40,Female
C01628,Customer_1628,Coimbatore,43,Female
C01629,Customer_1629,Kolkata,38,Male
C01630,Customer_1630,Chennai,39,Female
C01631,Customer_1631,Delhi,24,Female
C01632,Customer_1632,Delhi,31,Male
C01633,Customer_1633,Kolkata,32,Female
C01634,Customer_1634,Coimbatore,24,Female
C01635,Customer_1635,Mumbai,26,Female
C01636,Customer_1636,Kolkata,68,Female
C01637,Customer_1637,Kolkata,65,Male
C01638,Customer_1638,Pune,25,Female
C01639,Customer_1639,Coimbatore,67,Female
C01640,Customer_1640,Mumbai,40,Female
C01641,Customer_1641,Hyderabad,46,Female
C01642,Customer_1642,Pune,35,Male
C01643,Customer_1643,Bangalore,48,Female
C01644,Customer_1644,Coimbatore,47,Male
C01645,Customer_1645,Mumbai,69,Female
C01646,Customer_1646,Delhi,56,Male
C01647,Customer_1647,Pune,52,Male
C01648,Customer_1648,Mumbai,35,Male
C01649,Customer_1649,Chennai,59,Male
C01650,Customer_1650,Kolkata,56,Male
C01651,Customer_1651,Bangalore,34,Female
C01652,Customer_1652,Hyderabad,31,Female
C01653,Customer_1653,Kolkata,48,Female
C01654,Customer_1654,Chennai,41,Male
C01655,Customer_1655,Chennai,52,Female
C01656,Customer_1656,Bangalore,61,Male
C01657,Customer_1657,Hyderabad,62,Male
C01658,Customer_1658,Delhi,51,Female
C01659,Customer_1659,Pune,20,Female
C01660,Customer_1660,Coimbatore,54,Male
C01661,Customer_1661,Hyderabad,60,Male
C01662,Customer_1662,Coimbatore,57,Female
C01663,Customer_1663,Mumbai,43,Female
C01664,Customer_1664,Chennai,40,Female
C01665,Customer_1665,Mumbai,61,Female
C01666,Customer_1666,Delhi,56,Male
C01667,Customer_1667,Mumbai,32,Female
C01668,Customer_1668,Hyderabad,66,Female
C01669,Customer_1669,Mumbai,21,Female
C01670,Customer_1670,Delhi,46,Male
C01671,Customer_1671,Delhi,39,Male
C01672,Customer_1672,Delhi,42,Male
C01673,Customer_1673,Hyderabad,30,Male
C01674,Customer_1674,Delhi,35,Female
C01675,Customer_1675,Chennai,50,Male
C01676,Customer_1676,Kolkata,33,Female
C01677,Customer_1677,Delhi,62,Female
C01678,Customer_1678,Mumbai,59,Female
C01679,Customer_1679,Pune,61,Female
C01680,Customer_1680,Mumbai,19,Male
C01681,Customer_1681,Pune,52,Male
C01682,Customer_1682,Mumbai,59,Male
C01683,Customer_1683,Hyderabad,51,Female
C01684,Customer_1684,Mumbai,47,Female
C01685,Customer_1685,Hyderabad,30,Female
C01686,Customer_1686,Hyderabad,30,Female
C01687,Customer_1687,Delhi,35,Female
C01688,Customer_1688,Chennai,49,Male
C01689,Customer_1689,Pune,49,Female
C01690,Customer_1690,Delhi,52,Male
C01691,Customer_1691,Delhi,56,Female
C01692,Customer_1692,Kolkata,63,Female
C01693,Customer_1693,Hyderabad,69,Male
C01694,Customer_1694,Hyderabad,46,Male
C01695,Customer_1695,Pune,66,Female
C01696,Customer_1696,Mumbai,46,Female
C01697,Customer_1697,Mumbai,61,Female
C01698,Customer_1698,Coimbatore,33,Female
C01699,Customer_1699,Delhi,61,Male
C01700,Customer_1700,Coimbatore,64,Female
C01701,Customer_1701,Bangalore,27,Male
C01702,Customer_1702,Bangalore,47,Female
C01703,Customer_1703,Coimbatore,42,Male
C01704,Customer_1704,Mumbai,56,Male
C01705,Customer_1705,Bangalore,37,Female
C01706,Customer_1706,Kolkata,22,Male
C01707,Customer_1707,Mumbai,18,Female
C01708,Customer_1708,Hyderabad,47,Male
C01709,Customer_1709,Delhi,66,Female
C01710,Customer_1710,Chennai,20,Male
C01711,Customer_1711,Delhi,62,Female
C01712,Customer_1712,Coimbatore,31,Female
C01713,Customer_1713,Mumbai,47,Male
C01714,Customer_1714,Coimbatore,67,Male
C01715,Customer_1715,Kolkata,21,Male
C01716,Customer_1716,Mumbai,35,Male
C01717,Customer_1717,Delhi,54,Female
C01718,Customer_1718,Kolkata,42,Male
C01719,Customer_1719,Kolkata,65,Female
C01720,Customer_1720,Kolkata,18,Male
C01721,Customer_1721,Pune,63,Female
C01722,Customer_1722,Mumbai,32,Female
C01723,Customer_1723,Bangalore,26,Female
C01724,Customer_1724,Bangalore,32,Female
C01725,Customer_1725,Mumbai,66,Male
C01726,Customer_1726,Mumbai,41,Male
C01727,Customer_1727,Pune,21,Female
C01728,Customer_1728,Bangalore,29,Male
C01729,Customer_1729,Mumbai,54,Male
C01730,Customer_1730,Mumbai,54,Female
C01731,Customer_1731,Coimbatore,60,Male
C01732,Customer_1732,Pune,23,Male
C01733,Customer_1733,Pune,56,Male
C01734,Customer_1734,Delhi,63,Female
C01735,Customer_1735,Pune,41,Male
C01736,Customer_1736,Chennai,28,Female
C01737,Customer_1737,Bangalore,30,Male
C01738,Customer_1738,Delhi,51,Male
C01739,Customer_1739,Chennai,42,Male
C01740,Customer_1740,Mumbai,24,Female
C01741,Customer_1741,Coimbatore,69,Female
C01742,Customer_1742,Coimbatore,21,Male
C01743,Customer_1743,Mumbai,25,Female
C01744,Customer_1744,Delhi,37,Male
C01745,Customer_1745,Pune,46,Female
C01746,Customer_1746,Kolkata,68,Female
C01747,Customer_1747,Coimbatore,62,Male
C01748,Customer_1748,Kolkata,63,Male
C01749,Customer_1749,Mumbai,27,Male
C01750,Customer_1750,Kolkata,60,Male
C01751,Customer_1751,Hyderabad,51,Female
C01752,Customer_1752,Delhi,43,Female
C01753,Customer_1753,Chennai,58,Female
C01754,Customer_1754,Delhi,66,Male
C01755,Customer_1755,Bangalore,20,Male
C01756,Customer_1756,Pune,23,Female
C01757,Customer_1757,Pune,22,Male
C01758,Customer_1758,Delhi,22,Female
C01759,Customer_1759,Mumbai,64,Female
C01760,Customer_1760,Mumbai,40,Female
C01761,Customer_1761,Hyderabad,66,Female
C01762,Customer_1762,Hyderabad,26,Female
C01763,Customer_1763,Pune,52,Male
C01764,Customer_1764,Hyderabad,37,Male
C01765,Customer_1765,Coimbatore,66,Male
C01766,Customer_1766,Coimbatore,59,Female
C01767,Customer_1767,Chennai,52,Female
C01768,Customer_1768,Hyderabad,67,Female
C01769,Customer_1769,Chennai,35,Female
C01770,Customer_1770,Hyderabad,34,Male
C01771,Customer_1771,Pune,41,Male
C01772,Customer_1772,Pune,20,Female
C01773,Customer_1773,Chennai,49,Female
C01774,Customer_1774,Delhi,52,Female
C01775,Customer_1775,Pune,55,Male
C01776,Customer_1776,Delhi,30,Male
C01777,Customer_1777,Mumbai,64,Male
C01778,Customer_1778,Coimbatore,42,Female
C01779,Customer_1779,Chennai,26,Female
C01780,Customer_1780,Kolkata,21,Male
C01781,Customer_1781,Pune,31,Female
C01782,Customer_1782,Bangalore,54,Male
C01783,Customer_1783,Mumbai,51,Female
C01784,Customer_1784,Delhi,28,Male
C01785,Customer_1785,Pune,58,Female
C01786,Customer_1786,Chennai,20,Male
C01787,Customer_1787,Kolkata,45,Male
C01788,Customer_1788,Hyderabad,46,Male
C01789,Customer_1789,Kolkata,26,Male
C01790,Customer_1790,Bangalore,20,Male
C01791,Customer_1791,Delhi,42,Male
C01792,Customer_1792,Mumbai,51,Female
C01793,Customer_1793,Kolkata,29,Female
C01794,Customer_1794,Chennai,59,Female
C01795,Customer_1795,Bangalore,26,Male
C01796,Customer_1796,Chennai,32,Male
C01797,Customer_1797,Pune,57,Female
C01798,Customer_1798,Hyderabad,42,Male
C01799,Customer_1799,Mumbai,22,Male
C01800,Customer_1800,Chennai,28,Male
C01801,Customer_1801,Delhi,51,Male
C01802,Customer_1802,Pune,41,Male
C01803,Customer_1803,Pune,32,Female
C01804,Customer_1804,Mumbai,55,Female
C01805,Customer_1805,Pune,25,Female
C01806,Customer_1806,Delhi,22,Female
C01807,Customer_1807,Chennai,65,Female
C01808,Customer_1808,Mumbai,43,Male
C01809,Customer_1809,Coimbatore,35,Male
C01810,Customer_1810,Pune,23,Male
C01811,Customer_1811,Pune,54,Male
C01812,Customer_1812,Delhi,65,Female
C01813,Customer_1813,Hyderabad,30,Female
C01814,Customer_1814,Hyderabad,45,Female
C01815,Customer_1815,Kolkata,22,Male
C01816,Customer_1816,Pune,30,Female
C01817,Customer_1817,Coimbatore,34,Male
C01818,Customer_1818,Chennai,67,Female
C01819,Customer_1819,Mumbai,57,Female
C01820,Customer_1820,Pune,62,Male
C01821,Customer_1821,Bangalore,49,Male
C01822,Customer_1822,Mumbai,46,Female
C01823,Customer_1823,Kolkata,68,Female
C01824,Customer_1824,Hyderabad,20,Male
C01825,Customer_1825,Coimbatore,57,Female
C01826,Customer_1826,Pune,51,Female
C01827,Customer_1827,Delhi,57,Male
C01828,Customer_1828,Bangalore,44,Female
C01829,Customer_1829,Pune,30,Male
C01830,Customer_1830,Coimbatore,62,Female
C01831,Customer_1831,Kolkata,50,Male
C01832,Customer_1832,Chennai,23,Female
C01833,Customer_1833,Bangalore,41,Male
C01834,Customer_1834,Kolkata,36,Female
C01835,Customer_1835,Pune,33,Male
C01836,Customer_1836,Chennai,57,Female
C01837,Customer_1837,Bangalore,45,Female
C01838,Customer_1838,Chennai,50,Female
C01839,Customer_1839,Chennai,65,Female
C01840,Customer_1840,Bangalore,58,Female
C01841,Customer_1841,Bangalore,30,Female
C01842,Customer_1842,Chennai,60,Female
C01843,Customer_1843,Kolkata,62,Female
C01844,Customer_1844,Coimbatore,42,Female
C01845,Customer_1845,Hyderabad,59,Male
C01846,Customer_1846,Bangalore,53,Male
C01847,Customer_1847,Pune,44,Female
C01848,Customer_1848,Mumbai,55,Male
C01849,Customer_1849,Delhi,24,Female
C01850,Customer_1850,Chennai,22,Female
C01851,Customer_1851,Chennai,60,Male
C01852,Customer_1852,Delhi,62,Female
C01853,Customer_1853,Hyderabad,68,Female
C01854,Customer_1854,Delhi,48,Male
C01855,Customer_1855,Bangalore,40,Male
C01856,Customer_1856,Delhi,59,Female
C01857,Customer_1857,Chennai,27,Male
C01858,Customer_1858,Delhi,49,Male
C01859,Customer_1859,Mumbai,60,Female
C01860,Customer_1860,Pune,47,Male
C01861,Customer_1861,Bangalore,56,Male
C01862,Customer_1862,Delhi,48,Female
C01863,Customer_1863,Chennai,35,Male
C01864,Customer_1864,Kolkata,53,Male
C01865,Customer_1865,Pune,19,Female
C01866,Customer_1866,Bangalore,31,Female
C01867,Customer_1867,Chennai,30,Female
C01868,Customer_1868,Hyderabad,46,Male
C01869,Customer_1869,Mumbai,29,Female
C01870,Customer_1870,Coimbatore,56,Female
C01871,Customer_1871,Hyderabad,19,Male
C01872,Customer_1872,Coimbatore,49,Female
C01873,Customer_1873,Mumbai,30,Female
C01874,Customer_1874,Delhi,63,Female
C01875,Customer_1875,Bangalore,44,Female
C01876,Customer_1876,Delhi,66,Male
C01877,Customer_1877,Mumbai,58,Female
C01878,Customer_1878,Mumbai,34,Female
C01879,Customer_1879,Mumbai,57,Male
C01880,Customer_1880,Coimbatore,48,Female
C01881,Customer_1881,Pune,51,Male
C01882,Customer_1882,Chennai,41,Male
C01883,Customer_1883,Bangalore,62,Male
C01884,Customer_1884,Delhi,52,Female
C01885,Customer_1885,Delhi,65,Male
C01886,Customer_1886,Hyderabad,23,Male
C01887,Customer_1887,Coimbatore,36,Male
C01888,Customer_1888,Mumbai,47,Female
C01889,Customer_1889,Kolkata,24,Female
C01890,Customer_1890,Mumbai,27,Female
C01891,Customer_1891,Mumbai,58,Female
C01892,Customer_1892,Kolkata,49,Female
C01893,Customer_1893,Delhi,51,Female
C01894,Customer_1894,Hyderabad,45,Female
C01895,Customer_1895,Chennai,32,Male
C01896,Customer_1896,Kolkata,47,Male
C01897,Customer_1897,Coimbatore,54,Male
C01898,Customer_1898,Pune,46,Male
C01899,Customer_1899,Bangalore,39,Female
C01900,Customer_1900,Coimbatore,21,Male
C01901,Customer_1901,Kolkata,37,Male
C01902,Customer_1902,Chennai,49,Male
C01903,Customer_1903,Delhi,53,Male
C01904,Customer_1904,Pune,67,Female
C01905,Customer_1905,Pune,21,Female
C01906,Customer_1906,Pune,44,Female
C01907,Customer_1907,Mumbai,34,Male
C01908,Customer_1908,Bangalore,29,Female
C01909,Customer_1909,Delhi,39,Male
C01910,Customer_1910,Delhi,34,Female
C01911,Customer_1911,Pune,27,Female
C01912,Customer_1912,Delhi,18,Female
C01913,Customer_1913,Bangalore,39,Female
C01914,Customer_1914,Bangalore,43,Female
C01915,Customer_1915,Hyderabad,35,Male
C01916,Customer_1916,Kolkata,67,Female
C01917,Customer_1917,Kolkata,31,Male
C01918,Customer_1918,Hyderabad,64,Male
C01919,Customer_1919,Chennai,46,Male
C01920,Customer_1920,Kolkata,29,Male
C01921,Customer_1921,Bangalore,53,Male
C01922,Customer_1922,Bangalore,52,Female
C01923,Customer_1923,Kolkata,69,Female
C01924,Customer_1924,Bangalore,29,Female
C01925,Customer_1925,Hyderabad,24,Female
C01926,Customer_1926,Pune,46,Male
C01927,Customer_1927,Pune,28,Female
C01928,Customer_1928,Delhi,50,Female
C01929,Customer_1929,Coimbatore,23,Male
C01930,Customer_1930,Coimbatore,64,Male
C01931,Customer_1931,Pune,32,Female
C01932,Customer_1932,Mumbai,49,Female
C01933,Customer_1933,Hyderabad,68,Male
C01934,Customer_1934,Bangalore,28,Female
C01935,Customer_1935,Kolkata,40,Female
C01936,Customer_1936,Pune,43,Female
C01937,Customer_1937,Hyderabad,51,Female
C01938,Customer_1938,Pune,63,Male
C01939,Customer_1939,Chennai,51,Male
C01940,Customer_1940,Bangalore,46,Male
C01941,Customer_1941,Chennai,21,Female
C01942,Customer_1942,Bangalore,34,Female
C01943,Customer_1943,Hyderabad,52,Female
C01944,Customer_1944,Delhi,30,Female
C01945,Customer_1945,Pune,58,Female
C01946,Customer_1946,Pune,56,Male
C01947,Customer_1947,Mumbai,32,Female
C01948,Customer_1948,Kolkata,46,Female
C01949,Customer_1949,Chennai,46,Male
C01950,Customer_1950,Pune,28,Female
C01951,Customer_1951,Hyderabad,69,Male
C01952,Customer_1952,Delhi,49,Male
C01953,Customer_1953,Kolkata,19,Male
C01954,Customer_1954,Hyderabad,64,Male
C01955,Customer_1955,Chennai,31,Male
C01956,Customer_1956,Mumbai,37,Female
C01957,Customer_1957,Pune,39,Male
C01958,Customer_1958,Hyderabad,28,Male
C01959,Customer_1959,Kolkata,44,Female
C01960,Customer_1960,Bangalore,20,Female
C01961,Customer_1961,Delhi,34,Male
C01962,Customer_1962,Kolkata,61,Female
C01963,Customer_1963,Hyderabad,45,Female
C01964,Customer_1964,Delhi,46,Male
C01965,Customer_1965,Pune,38,Male
C01966,Customer_1966,Bangalore,64,Female
C01967,Customer_1967,Mumbai,33,Male
C01968,Customer_1968,Kolkata,54,Male
C01969,Customer_1969,Mumbai,37,Female
C01970,Customer_1970,Bangalore,23,Male
C01971,Customer_1971,Delhi,36,Male
