Timestamp,Device_ID,Temperature,Humidity,Pressure,Vibration,Battery_Level,Location,Machine_Status
2026-03-05 16:00:00,DEV_003,70.8,47.91,1017.06,1.57,74.33,Factory_B,Normal
2026-02-14 03:30:00,DEV_008,81.73,,,4.23,31.96,Factory_C,Warning
2026-03-25 02:30:00,DEV_004,73.38,75.02,1032.19,2.84,62.11,Factory_A,Normal
2026-03-09 00:45:00,DEV_005,75.89,56.39,1046.59,3.38,14.38,Factory_A,Normal
2026-05-11 10:00:00,DEV_002,71.06,56.8,1017.33,3.26,76.36,Factory_A,Normal
2026-06-23 10:15:00,DEV_005,70.58,64.11,,1.33,86.81,Factory_C,Normal
2026-03-15 06:00:00,DEV_003,73.23,61.5,1006.23,1.79,70.35,Factory_B,Normal
2026-05-13 02:45:00,DEV_004,68.99,28.72,1009.52,2.73,84.1,Factory_C,Warning
2026-04-20 21:15:00,DEV_004,73.68,62.61,995.78,2.4,32.47,Factory_C,Normal
2026-01-16 08:00:00,DEV_001,62.23,56.82,1008.42,1.36,20.38,Factory_C,Normal
2026-07-05 23:30:00,DEV_006,70.43,62.1,1005.98,2.7,53.71,Factory_B,Normal
2026-05-04 18:45:00,DEV_001,77.6,45.86,1019.55,3.14,27.47,Factory_A,Warning
2026-05-28 03:30:00,DEV_006,70.68,,997.58,1.72,56.1,Factory_C,Normal
2026-06-05 07:15:00,DEV_005,68.82,57.36,1020.78,2.92,53.27,Factory_A,Warning
2026-01-09 20:15:00,DEV_006,67.31,54.76,1025.82,1.04,74.74,Factory_C,Normal
2026-04-25 13:45:00,DEV_004,83.5,36.05,1020.45,2.95,14.99,Factory_A,Normal
2026-05-05 21:30:00,DEV_002,66.55,68.09,1006.02,2.67,97.19,Factory_C,Normal
2026-07-20 16:45:00,DEV_005,70.92,42.18,1015.01,3.83,33.41,Factory_A,Normal
2026-05-04 08:00:00,DEV_003,68.61,55.75,1005.73,2.23,65.42,Factory_C,Critical
2026-07-01 10:45:00,DEV_005,56.6,57.53,1027.97,3.75,39.4,Factory_C,Normal
2026-01-24 00:30:00,DEV_005,68.45,54.41,999.26,3.18,67.79,Factory_C,Normal
2026-06-25 14:15:00,DEV_008,70.63,56.53,1006.48,2.63,49.03,Factory_C,Normal
2026-02-03 08:30:00,DEV_008,77.43,54.41,1019.91,,47.26,Factory_B,Normal
2026-05-25 16:00:00,DEV_008,64.0,60.02,1061.93,1.01,75.82,Factory_A,Normal
2026-05-14 07:30:00,DEV_002,69.22,50.02,1002.06,0.79,23.14,Factory_B,Critical
2026-07-17 16:45:00,DEV_004,73.46,59.21,1033.82,2.48,45.12,Factory_C,Warning
2026-04-15 12:15:00,DEV_008,72.23,52.38,1028.74,2.42,83.83,Factory_B,Normal
2026-01-14 09:00:00,DEV_007,61.68,62.27,1003.9,3.43,99.51,Factory_C,Normal
2026-03-31 15:30:00,DEV_007,72.45,67.42,1007.1,2.55,37.27,Factory_C,Normal
2026-02-07 10:15:00,DEV_001,69.08,48.03,1039.67,4.71,47.87,Factory_B,Normal
2026-05-20 18:00:00,DEV_004,75.34,28.7,1016.22,2.94,55.49,Factory_A,Warning
2026-07-15 00:00:00,DEV_003,53.05,44.93,997.84,2.52,48.86,Factory_B,Normal
2026-05-09 14:45:00,DEV_007,56.94,60.34,1030.08,3.55,39.19,Factory_C,Normal
2026-04-29 20:15:00,DEV_004,73.27,36.57,1015.63,,46.43,Factory_C,Warning
2026-02-04 01:45:00,DEV_007,75.97,56.43,1006.29,2.75,62.53,Factory_A,Normal
2026-02-19 03:15:00,DEV_006,55.94,39.66,993.75,1.96,59.72,Factory_C,Normal
2026-01-11 11:00:00,DEV_001,72.19,55.44,1027.04,3.82,46.97,Factory_A,Normal
2026-06-12 07:45:00,DEV_001,73.09,21.54,1015.82,2.87,31.3,Factory_C,Normal
2026-04-20 03:15:00,DEV_007,72.01,70.12,1031.82,3.58,41.07,Factory_B,Warning
2026-06-20 16:45:00,DEV_002,69.41,46.2,998.92,2.04,95.0,Factory_A,Normal
2026-03-30 02:15:00,DEV_004,82.69,37.78,1021.98,2.42,34.36,Factory_A,Normal
2026-06-16 06:45:00,DEV_003,79.05,49.71,999.82,3.39,94.4,Factory_B,Normal
2026-06-20 20:45:00,DEV_001,72.68,58.03,1033.02,1.94,75.82,Factory_B,Warning
2026-03-06 17:00:00,DEV_001,68.93,43.3,1007.62,1.08,15.54,Factory_A,Normal
2026-06-11 21:30:00,DEV_005,65.26,52.31,1011.23,2.1,68.74,Factory_A,Normal
2026-05-13 14:15:00,DEV_002,71.75,69.64,1010.69,2.84,52.48,Factory_A,Critical
2026-02-06 21:30:00,DEV_005,70.75,56.61,1016.53,2.7,90.14,Factory_A,Normal
2026-04-15 22:30:00,DEV_004,64.66,61.39,1023.15,2.1,12.25,Factory_C,Normal
2026-01-03 15:15:00,DEV_005,73.2,57.12,1036.41,5.27,42.5,Factory_C,Normal
2026-06-03 19:45:00,DEV_002,68.0,61.85,1009.03,2.29,56.0,Factory_B,Normal
2026-07-27 09:00:00,DEV_004,76.14,74.41,1003.63,1.7,50.42,Factory_B,Normal
2026-04-08 07:00:00,DEV_007,68.67,61.2,1008.0,2.49,84.58,Factory_A,Normal
2026-01-23 07:30:00,DEV_006,71.85,34.24,1022.26,2.61,66.27,Factory_A,Critical
2026-03-05 11:00:00,DEV_001,67.42,47.03,,2.93,42.62,Factory_C,Normal
2026-03-08 16:45:00,DEV_007,74.51,48.34,1005.31,2.65,28.06,Factory_C,Normal
2026-03-21 12:00:00,DEV_006,74.84,44.27,1040.75,3.83,35.95,Factory_B,Normal
2026-01-19 00:00:00,DEV_002,71.21,58.53,1001.0,2.51,93.94,Factory_C,Normal
2026-04-07 14:30:00,DEV_008,63.91,44.9,1022.72,3.84,51.91,Factory_B,Normal
2026-01-18 09:45:00,DEV_005,70.75,37.44,1020.31,1.85,38.09,Factory_B,Critical
2026-05-16 11:00:00,DEV_002,66.24,49.49,1034.32,2.03,65.5,Factory_A,Normal
2026-06-14 14:30:00,DEV_003,71.0,60.55,996.39,1.72,96.84,Factory_C,Normal
2026-07-18 19:15:00,DEV_004,67.14,48.82,998.9,1.19,91.19,Factory_C,Normal
2026-01-21 12:45:00,DEV_005,79.24,41.46,997.29,1.27,95.75,Factory_A,Normal
2026-07-01 22:00:00,DEV_008,65.96,53.35,1032.33,2.16,16.25,Factory_A,Normal
2026-05-07 12:30:00,DEV_005,75.44,39.23,1042.25,1.96,14.73,Factory_B,Normal
2026-04-19 00:30:00,DEV_002,69.78,50.28,995.86,2.69,22.23,Factory_A,Normal
2026-03-23 07:45:00,DEV_002,64.67,47.57,996.94,3.09,30.4,Factory_C,Normal
2026-01-08 05:30:00,DEV_002,68.08,43.04,993.94,2.75,60.23,Factory_C,Normal
2026-03-01 16:15:00,DEV_008,70.71,56.3,1000.52,2.95,78.41,Factory_C,Warning
2026-07-01 07:30:00,DEV_001,77.9,31.7,1005.22,1.91,75.55,Factory_C,Normal
2026-07-06 01:15:00,DEV_005,76.47,64.84,1027.4,2.4,20.24,Factory_B,Warning
2026-04-23 11:00:00,DEV_007,85.55,61.76,1015.71,2.94,95.08,Factory_B,Normal
2026-07-21 18:15:00,DEV_003,70.67,48.9,1008.89,1.99,88.7,Factory_B,Normal
2026-04-22 14:30:00,DEV_006,64.85,40.39,1010.58,3.61,81.72,Factory_A,Warning
2026-07-23 21:30:00,DEV_003,,49.73,1055.07,3.07,21.55,Factory_A,Normal
2026-07-27 08:00:00,DEV_007,72.84,84.31,1015.22,1.1,20.85,Factory_A,Normal
2026-04-17 04:30:00,DEV_002,67.51,51.42,1016.04,2.28,28.86,Factory_C,Normal
2026-06-09 07:15:00,DEV_006,62.66,44.63,992.85,3.84,93.09,Factory_C,Normal
2026-02-02 05:30:00,DEV_001,79.99,36.54,1012.13,1.81,43.14,Factory_A,Normal
2026-05-28 04:00:00,DEV_008,69.57,58.61,1018.86,2.49,51.35,Factory_C,Normal
2026-03-18 17:00:00,DEV_001,49.53,55.17,1025.49,1.74,77.5,Factory_C,Normal
2026-01-23 00:30:00,DEV_005,67.05,57.84,992.84,4.19,60.4,Factory_C,Warning
2026-06-03 23:45:00,DEV_008,72.34,44.53,,2.63,65.21,Factory_A,Warning
2026-01-24 16:15:00,DEV_002,66.99,56.17,1008.26,0.93,55.09,Factory_B,Normal
2026-05-19 16:30:00,DEV_006,72.31,63.67,1013.37,1.0,22.56,Factory_A,Normal
2026-02-03 19:00:00,DEV_004,64.05,30.18,1022.98,1.33,83.36,Factory_A,Normal
2026-06-20 10:30:00,DEV_001,64.9,47.96,1026.41,2.85,86.03,Factory_B,Normal
2026-03-06 09:30:00,DEV_001,65.89,43.46,1015.89,2.37,43.64,Factory_A,Normal
2026-02-22 12:15:00,DEV_002,83.81,55.06,1026.33,2.42,29.23,Factory_C,Normal
2026-02-20 04:15:00,DEV_006,86.44,62.28,1018.38,3.01,40.01,Factory_C,Normal
2026-05-01 01:00:00,DEV_002,63.49,43.39,977.02,1.52,84.91,Factory_B,Normal
2026-02-07 02:45:00,DEV_008,72.24,45.99,971.61,3.55,86.07,Factory_C,Normal
2026-05-08 19:15:00,DEV_004,58.18,75.08,1004.67,,19.91,Factory_C,Normal
2026-07-23 23:45:00,DEV_008,76.29,58.14,998.43,3.1,31.27,Factory_A,Normal
2026-03-06 08:00:00,DEV_004,68.57,48.21,1011.91,1.94,89.45,Factory_B,Normal
2026-05-08 13:00:00,DEV_003,66.95,67.39,1002.72,4.1,19.58,Factory_A,Normal
2026-03-07 18:00:00,DEV_005,60.56,73.96,1019.01,4.06,32.75,Factory_C,Normal
2026-04-27 02:45:00,DEV_003,75.97,33.43,996.74,2.28,25.79,Factory_B,Warning
2026-05-10 09:00:00,DEV_002,60.19,53.29,1018.09,1.56,34.84,Factory_B,Warning
2026-01-07 20:00:00,DEV_007,69.25,66.91,1017.89,2.81,60.2,Factory_A,Normal
2026-03-11 15:00:00,DEV_006,71.92,40.15,1051.26,2.27,17.77,Factory_B,Normal
2026-04-15 02:30:00,DEV_004,85.11,50.01,1013.7,1.74,87.91,Factory_B,Normal
2026-07-05 20:45:00,DEV_003,75.29,48.06,1005.24,1.8,98.29,Factory_B,Normal
2026-06-30 13:45:00,DEV_007,65.03,54.21,1029.62,3.06,50.91,Factory_C,Normal
2026-07-12 03:45:00,DEV_004,62.35,57.89,983.35,2.25,44.14,Factory_C,Normal
2026-04-16 12:15:00,DEV_006,65.84,32.89,1015.09,3.06,76.14,Factory_B,Normal
2026-02-03 15:45:00,DEV_002,57.71,54.38,1050.47,2.89,33.49,Factory_B,Normal
2026-07-03 23:45:00,DEV_008,77.13,66.35,1006.03,2.49,67.07,Factory_B,Critical
2026-01-26 21:00:00,DEV_007,66.76,54.26,1011.34,1.52,97.23,Factory_B,Normal
2026-03-17 01:15:00,DEV_005,63.17,47.98,1010.33,3.37,36.07,Factory_C,Normal
2026-03-04 03:45:00,DEV_006,80.76,56.31,1018.43,3.05,89.41,Factory_C,Normal
2026-06-29 01:00:00,DEV_003,71.11,79.56,1011.84,3.94,19.47,Factory_A,Warning
2026-01-10 22:00:00,DEV_005,58.73,67.5,1018.5,2.88,60.15,Factory_A,Normal
2026-04-08 12:15:00,DEV_007,59.33,50.78,998.89,0.72,60.36,Factory_C,Normal
2026-07-18 02:30:00,DEV_005,68.33,52.84,1009.46,3.2,37.17,Factory_C,Normal
2026-03-01 00:00:00,DEV_002,69.68,52.86,1032.12,2.71,46.43,Factory_A,Normal
2026-05-01 00:30:00,DEV_002,68.52,45.98,1037.65,1.58,72.19,Factory_B,Normal
2026-03-15 05:00:00,DEV_008,70.46,45.19,1023.39,2.69,82.86,Factory_C,Warning
2026-06-27 11:30:00,DEV_005,93.83,64.89,1014.35,1.94,33.07,Factory_B,Warning
2026-02-05 12:15:00,DEV_005,61.33,54.31,1032.61,1.75,76.54,Factory_C,Normal
2026-02-19 17:45:00,DEV_006,81.92,54.32,972.74,2.73,20.24,Factory_B,Normal
2026-05-27 20:00:00,DEV_001,70.38,66.68,991.62,1.72,67.26,Factory_C,Normal
2026-04-23 11:30:00,DEV_003,67.77,55.23,1012.52,,64.99,Factory_A,Normal
2026-04-27 16:00:00,DEV_004,69.09,63.88,995.63,1.14,81.86,Factory_B,Normal
2026-01-16 05:15:00,DEV_005,64.41,59.91,1003.78,2.6,38.68,Factory_A,Critical
2026-04-05 00:00:00,DEV_008,67.68,76.99,1010.55,2.28,84.59,Factory_B,Normal
2026-04-18 16:15:00,DEV_006,51.66,44.67,994.45,1.57,45.38,Factory_B,Warning
2026-03-24 20:15:00,DEV_007,77.88,52.0,1021.68,2.81,62.3,Factory_B,Normal
2026-05-09 05:45:00,DEV_001,81.63,62.72,1017.18,2.21,74.44,Factory_C,Normal
2026-05-19 10:30:00,DEV_007,64.97,51.46,1004.57,3.31,77.84,Factory_B,Warning
2026-04-29 04:15:00,DEV_001,68.06,55.52,991.83,2.34,59.11,Factory_C,Normal
2026-06-06 09:30:00,DEV_006,78.39,39.36,1010.68,2.75,79.53,Factory_B,Normal
2026-02-23 16:00:00,DEV_005,68.91,58.57,999.25,1.14,73.8,Factory_B,Warning
2026-01-12 22:30:00,DEV_007,68.13,61.63,1009.47,0.84,38.61,Factory_B,Warning
2026-01-21 04:15:00,DEV_006,74.69,70.97,1013.1,3.17,73.49,Factory_A,Normal
2026-05-09 14:30:00,DEV_003,64.96,57.69,1017.96,3.0,62.56,Factory_B,Normal
2026-07-07 01:45:00,DEV_005,63.85,36.66,1004.97,1.49,23.51,Factory_A,Normal
2026-07-02 09:15:00,DEV_006,70.97,34.42,1026.37,2.72,59.6,Factory_A,Normal
2026-06-05 03:15:00,DEV_001,67.54,34.69,1023.72,2.37,40.2,Factory_C,Warning
2026-03-03 14:30:00,DEV_006,88.97,55.54,1019.23,2.73,74.17,Factory_B,Normal
2026-01-05 18:00:00,DEV_006,74.94,66.04,1020.68,3.15,61.73,Factory_B,Normal
2026-06-10 23:15:00,DEV_007,70.73,44.89,1011.62,2.39,53.39,Factory_C,Normal
2026-02-26 05:15:00,DEV_008,72.12,50.75,1047.97,2.41,91.06,Factory_C,Normal
2026-06-23 14:15:00,DEV_005,71.55,37.59,1017.53,3.92,71.29,Factory_C,Normal
2026-02-10 04:30:00,DEV_008,72.39,70.32,1005.68,4.12,16.94,Factory_B,Normal
2026-01-02 00:00:00,DEV_002,74.76,57.15,1016.01,2.48,56.0,Factory_B,Normal
2026-02-02 14:30:00,DEV_004,71.38,55.67,1022.42,2.89,60.15,Factory_C,Warning
2026-03-25 11:45:00,DEV_008,77.86,54.31,1002.12,2.26,69.86,Factory_A,Normal
2026-03-12 15:00:00,DEV_006,89.58,50.72,1022.76,2.34,24.69,Factory_A,Normal
2026-03-10 22:30:00,DEV_003,61.57,45.41,1028.9,1.96,32.86,Factory_A,Normal
2026-01-28 08:45:00,DEV_006,65.91,63.93,998.74,3.2,61.7,Factory_B,Normal
2026-02-09 07:15:00,DEV_008,71.38,49.47,1031.49,2.79,22.27,Factory_A,Normal
2026-01-24 07:45:00,DEV_005,67.17,57.69,,2.78,25.06,Factory_C,Normal
2026-02-08 03:45:00,DEV_005,56.42,57.45,1009.0,3.96,33.81,Factory_C,Normal
2026-06-03 06:00:00,DEV_002,62.01,43.23,1024.67,2.7,63.34,Factory_C,Normal
2026-06-26 15:15:00,DEV_007,74.06,39.81,1016.15,1.67,21.19,Factory_C,Normal
2026-02-23 12:30:00,DEV_006,80.98,53.1,1028.3,1.84,43.82,Factory_C,Warning
2026-05-27 21:15:00,DEV_005,61.88,34.29,997.09,2.25,39.19,Factory_B,Normal
2026-01-25 21:15:00,DEV_002,61.31,49.91,1022.92,3.14,18.7,Factory_A,Normal
2026-04-27 12:00:00,DEV_001,86.33,39.24,1016.09,3.1,53.48,Factory_B,Normal
2026-05-19 05:45:00,DEV_001,70.48,61.92,1043.78,3.69,14.88,Factory_B,Normal
2026-02-02 02:30:00,DEV_008,53.53,52.81,1010.61,1.73,88.4,Factory_B,Normal
2026-04-22 22:45:00,DEV_004,70.31,43.75,1020.68,1.12,27.13,Factory_C,Normal
2026-04-27 23:15:00,DEV_006,84.38,31.06,1019.83,3.25,89.96,Factory_A,Critical
2026-07-22 00:00:00,DEV_008,75.49,39.24,994.6,2.62,11.4,Factory_A,Normal
2026-02-28 05:45:00,DEV_007,69.79,49.01,1000.96,3.15,18.48,Factory_B,Normal
2026-01-18 07:45:00,DEV_003,63.09,41.14,1012.58,1.24,64.72,Factory_C,Normal
2026-01-31 05:15:00,DEV_002,73.16,61.38,1038.96,1.84,36.35,Factory_A,Normal
2026-02-12 16:45:00,DEV_006,78.02,86.89,1027.68,2.49,89.44,Factory_C,Normal
2026-02-14 11:00:00,DEV_001,79.92,74.23,1015.51,1.34,12.79,Factory_A,Normal
2026-07-20 03:00:00,DEV_002,70.95,56.96,982.93,2.44,67.44,Factory_C,Normal
2026-07-13 08:00:00,DEV_005,65.94,60.62,1041.0,1.88,23.54,Factory_A,Normal
2026-06-24 13:45:00,DEV_003,,43.76,1027.06,2.77,28.9,Factory_A,Normal
2026-03-26 15:45:00,DEV_002,83.95,35.91,1018.35,2.91,87.86,Factory_C,Normal
2026-03-13 16:45:00,DEV_007,76.84,62.17,1021.94,3.68,41.36,Factory_C,Normal
2026-06-04 07:30:00,DEV_002,66.28,51.05,1015.43,1.8,36.44,Factory_A,Normal
2026-04-14 11:45:00,DEV_002,72.89,58.05,1005.12,1.91,44.43,Factory_A,Normal
2026-01-25 23:15:00,DEV_003,62.13,71.35,1014.42,1.63,55.91,Factory_A,Warning
2026-04-03 16:45:00,DEV_004,60.38,40.24,1030.25,2.45,61.56,Factory_A,Normal
2026-02-13 14:00:00,DEV_008,,44.37,1028.02,2.86,71.85,Factory_B,Warning
2026-06-27 08:45:00,DEV_007,75.72,70.19,1025.36,1.8,12.94,Factory_B,Normal
2026-01-27 20:00:00,DEV_001,84.37,48.6,1002.45,3.39,94.59,Factory_B,Warning
2026-01-25 17:15:00,DEV_004,67.99,60.59,1000.2,3.61,24.82,Factory_A,Normal
2026-06-13 13:00:00,DEV_006,75.23,70.21,1012.61,3.51,55.94,Factory_A,Normal
2026-03-11 02:15:00,DEV_001,76.26,60.07,995.1,2.05,2.257059469898414,Factory_C,Normal
2026-06-20 23:00:00,DEV_008,63.85,64.35,1002.81,2.91,72.09,Factory_A,Normal
2026-06-07 18:00:00,DEV_006,63.7,69.98,1020.08,1.77,98.83,Factory_B,Normal
2026-06-01 18:15:00,DEV_001,71.96,43.67,1030.63,1.54,45.97,Factory_A,Normal
2026-06-22 14:45:00,DEV_005,63.11,68.41,1025.59,0.56,44.02,Factory_B,Normal
2026-04-09 16:15:00,DEV_005,59.25,52.98,1025.24,2.49,61.12,Factory_C,Normal
2026-07-19 20:15:00,DEV_002,65.24,53.54,1030.26,3.14,23.01,Factory_A,Normal
2026-07-26 04:00:00,DEV_002,62.68,54.74,1016.03,1.78,64.03,Factory_A,Normal
2026-02-28 18:00:00,DEV_008,66.4,64.98,1007.11,2.1,57.48,Factory_C,Normal
2026-04-04 18:15:00,DEV_004,82.4,82.31,1026.89,2.71,14.619309482806566,Factory_C,Normal
2026-04-07 17:45:00,DEV_005,72.96,69.23,1003.67,1.65,33.42,Factory_A,Normal
2026-01-27 04:45:00,DEV_004,63.04,51.76,986.72,2.88,56.95,Factory_A,Warning
2026-02-14 09:30:00,DEV_003,82.07,49.39,1008.41,0.71,28.14,Factory_A,Normal
2026-06-07 02:00:00,DEV_001,71.66,68.27,1012.09,2.5,57.03,Factory_B,Normal
2026-05-09 09:00:00,DEV_002,58.7,73.17,997.21,1.47,59.64,Factory_A,Normal
2026-01-05 07:45:00,DEV_001,74.41,38.83,1038.26,0.99,24.21,Factory_A,Normal
2026-04-15 08:45:00,DEV_003,71.33,41.5,1018.63,2.73,92.99,Factory_B,Normal
2026-02-22 05:15:00,DEV_005,74.9,34.22,1026.41,4.27,23.68,Factory_A,Normal
2026-05-11 00:00:00,DEV_005,83.0,65.48,1020.46,1.99,63.42,Factory_C,Warning
2026-03-02 04:30:00,DEV_008,60.8,58.04,1002.31,2.28,10.21,Factory_A,Normal
2026-03-16 21:00:00,DEV_002,72.29,50.02,1015.9,2.19,94.2,Factory_A,Normal
2026-05-14 13:45:00,DEV_004,63.64,48.25,1006.63,2.72,14.91,Factory_B,Warning
2026-02-08 11:45:00,DEV_003,70.42,74.88,1001.85,2.97,91.68,Factory_C,Normal
2026-01-08 09:30:00,DEV_007,65.0,44.94,1011.95,2.6,94.72,Factory_C,Normal
2026-06-20 09:45:00,DEV_007,63.13,73.07,1008.22,1.74,83.02,Factory_B,Normal
2026-02-16 21:45:00,DEV_001,64.51,39.26,1013.31,3.51,28.45,Factory_A,Warning
2026-07-27 22:00:00,DEV_004,70.66,67.9,1025.49,2.5,85.4,Factory_B,Normal
2026-04-09 08:15:00,DEV_003,83.11,59.86,1017.89,1.79,47.73,Factory_A,Normal
2026-06-27 01:15:00,DEV_001,74.49,64.7,998.6,2.91,30.27,Factory_A,Normal
2026-05-21 07:30:00,DEV_004,86.37,37.04,1005.42,1.38,91.75,Factory_B,Normal
2026-01-16 13:45:00,DEV_005,64.47,42.4,993.59,3.73,54.99,Factory_B,Normal
2026-07-13 05:30:00,DEV_001,68.83,57.88,1001.59,2.22,71.67,Factory_C,Normal
2026-06-22 11:30:00,DEV_001,89.76,67.98,1002.19,3.23,55.61,Factory_C,Normal
2026-03-07 02:15:00,DEV_006,74.62,60.34,1003.5,1.83,11.24,Factory_B,Normal
2026-04-09 06:15:00,DEV_001,58.97,42.33,982.03,3.15,55.4,Factory_C,Normal
2026-06-05 12:15:00,DEV_001,73.7,68.17,1011.79,3.64,27.34,Factory_A,Normal
2026-02-12 14:45:00,DEV_003,81.08,52.41,1004.18,2.0,49.63,Factory_C,Warning
2026-06-17 01:45:00,DEV_002,67.7,67.22,998.79,1.59,77.46,Factory_C,Normal
2026-01-31 02:00:00,DEV_005,76.06,54.39,1006.23,2.84,75.15,Factory_B,Normal
2026-02-21 08:00:00,DEV_002,62.89,48.17,1007.09,2.11,23.92,Factory_C,Normal
2026-05-27 18:30:00,DEV_001,62.04,63.07,1003.0,1.86,27.45,Factory_A,Normal
2026-01-16 20:45:00,DEV_005,63.26,62.42,1007.64,1.39,91.44,Factory_C,Normal
2026-05-26 18:45:00,DEV_002,92.98,43.09,1026.7,2.05,24.28,Factory_A,Normal
2026-07-08 12:30:00,DEV_002,57.14,37.7,1029.18,2.88,18.43,Factory_B,Normal
2026-03-17 12:15:00,DEV_007,66.83,66.13,1041.53,2.9,55.17,Factory_A,Normal
2026-02-24 05:30:00,DEV_007,74.9,47.58,1041.83,2.54,24.95,Factory_C,Normal
2026-01-13 22:15:00,DEV_004,82.24,57.47,1035.99,2.37,59.19,Factory_B,Normal
2026-01-15 15:30:00,DEV_002,70.37,52.01,1017.06,3.64,61.65,Factory_C,Normal
2026-02-04 13:45:00,DEV_002,85.75,71.17,1052.64,2.08,87.34,Factory_B,Warning
2026-06-30 06:15:00,DEV_004,72.71,37.88,1009.79,1.67,11.51,Factory_B,Warning
2026-01-10 13:00:00,DEV_002,65.78,50.69,990.38,4.14,91.82,Factory_A,Normal
2026-01-06 11:45:00,DEV_002,74.39,68.26,983.95,3.85,47.46,Factory_B,Warning
2026-05-03 07:30:00,DEV_005,67.27,52.94,1038.09,2.47,69.98,Factory_B,Normal
2026-04-29 06:30:00,DEV_007,72.75,31.22,994.71,3.57,15.47,Factory_B,Normal
2026-05-31 11:00:00,DEV_003,55.08,39.47,1039.59,3.27,10.2,Factory_B,Normal
2026-07-24 20:45:00,DEV_006,81.01,41.46,1006.99,0.89,40.55,Factory_B,Normal
2026-01-30 08:45:00,DEV_006,71.04,44.36,995.83,3.71,48.39,Factory_A,Normal
2026-05-04 07:45:00,DEV_003,55.87,40.79,1028.12,1.82,61.13,Factory_B,Normal
2026-07-23 03:15:00,DEV_002,75.41,40.46,1026.33,2.23,70.04,Factory_A,Warning
2026-05-15 03:00:00,DEV_003,74.3,57.11,1048.51,,31.27,Factory_C,Normal
2026-07-18 02:15:00,DEV_003,65.8,54.39,1016.52,,52.42,Factory_B,Normal
2026-03-07 06:00:00,DEV_003,64.31,53.8,1000.1,3.68,56.94,Factory_A,Normal
2026-04-29 16:00:00,DEV_003,88.78,47.65,998.46,1.24,14.53,Factory_C,Normal
2026-02-01 09:00:00,DEV_005,85.32,47.31,1018.4,3.53,86.34,Factory_A,Normal
2026-06-30 02:00:00,DEV_001,75.32,48.78,992.93,1.97,55.11,Factory_A,Normal
2026-04-14 00:45:00,DEV_006,64.66,37.61,1014.22,1.92,67.59,Factory_C,Warning
2026-04-11 19:30:00,DEV_002,73.75,65.5,1036.03,1.97,88.77,Factory_B,Normal
2026-04-22 17:30:00,DEV_006,68.58,53.85,1036.55,0.65,87.52,Factory_C,Normal
2026-03-05 14:45:00,DEV_008,79.59,41.87,996.41,2.78,79.69,Factory_B,Critical
2026-01-09 01:30:00,DEV_002,80.08,76.74,1007.77,2.45,32.98,Factory_B,Normal
2026-06-09 14:00:00,DEV_007,89.04,50.78,1007.38,2.27,46.83,Factory_A,Normal
2026-01-17 23:45:00,DEV_003,62.87,55.01,1005.59,1.04,63.15,Factory_B,Normal
2026-07-19 13:00:00,DEV_002,83.14,63.47,1013.52,2.51,20.4,Factory_C,Normal
2026-05-23 07:30:00,DEV_005,69.12,39.88,1012.44,2.04,45.13,Factory_C,Normal
2026-04-13 15:45:00,DEV_007,70.14,61.03,974.67,1.74,42.72,Factory_B,Normal
2026-04-01 05:15:00,DEV_003,58.04,55.47,992.67,3.83,95.04,Factory_A,Normal
2026-01-29 15:30:00,DEV_004,81.94,49.54,1011.52,2.54,74.71,Factory_B,Normal
2026-05-03 20:00:00,DEV_006,75.42,44.57,1004.34,2.39,40.81,Factory_A,Normal
2026-06-24 23:45:00,DEV_005,66.15,31.0,985.29,1.5,49.45,Factory_A,Normal
2026-07-14 21:15:00,DEV_005,68.78,61.8,1010.16,3.11,54.35,Factory_C,Normal
2026-07-09 05:00:00,DEV_002,84.58,66.92,1006.55,2.34,15.57,Factory_A,Normal
2026-04-17 10:15:00,DEV_001,81.45,44.5,1010.83,2.81,30.89,Factory_A,Warning
2026-07-12 18:00:00,DEV_007,77.3,42.87,1017.39,1.75,93.8,Factory_A,Normal
2026-04-06 15:45:00,DEV_007,64.58,48.09,1005.61,3.02,14.72,Factory_B,Normal
2026-01-07 05:30:00,DEV_004,69.56,50.23,993.7,1.13,17.16,Factory_C,Normal
2026-02-17 12:30:00,DEV_001,,77.21,992.65,1.31,28.89,Factory_A,Normal
2026-05-10 02:15:00,DEV_002,64.2,46.95,1028.88,1.68,46.61,Factory_B,Warning
2026-02-11 16:15:00,DEV_007,77.06,40.32,1041.73,2.89,84.05,Factory_B,Normal
2026-02-18 12:45:00,DEV_006,71.2,42.71,1035.95,2.06,44.61,Factory_B,Normal
2026-07-11 23:15:00,DEV_003,60.12,57.23,1020.15,1.45,58.05,Factory_C,Normal
2026-05-14 04:00:00,DEV_003,64.99,67.41,1025.92,1.31,96.11,Factory_A,Normal
2026-02-18 19:00:00,DEV_002,75.5,73.84,990.06,3.16,15.68,Factory_C,Normal
2026-06-22 15:30:00,DEV_002,84.13,50.39,1040.25,3.03,29.46,Factory_B,Normal
2026-06-04 22:00:00,DEV_005,70.44,59.86,1019.52,2.06,96.95,Factory_C,Normal
2026-03-06 18:15:00,DEV_004,74.25,70.85,1007.73,2.38,95.27,Factory_B,Normal
2026-04-01 05:45:00,DEV_005,76.2,66.26,1026.05,3.12,82.98,Factory_C,Warning
2026-05-03 05:30:00,DEV_007,67.67,57.58,1039.91,3.23,61.22,Factory_A,Critical
